ava_id,name,ym,tmean_mean,tmean_min,tmean_max,ppt_mean,ppt_min,ppt_max
goose_gap,Goose Gap,198705,17.349637187610973,17.110000610351562,17.650001525878906,12.80811807459051,11.816630363464355,13.790624618530273
horse_heaven_hills,Horse Heaven Hills,198705,16.68984469104352,14.74000072479248,17.950000762939453,11.224025896932066,4.482175827026367,22.864410400390625
lake_chelan,Lake Chelan,198705,15.871912184014784,13.440000534057617,17.39000129699707,22.552744342162544,19.270000457763672,24.711000442504883
lewis_clark_valley,Lewis-Clark Valley,198705,16.26258232666336,14.050000190734863,18.89000129699707,48.810314851862785,34.29899978637695,71.20500183105469
naches_heights,Naches Heights,198705,13.67627966681192,12.90000057220459,14.640000343322754,12.52368603196255,10.54800033569336,15.951000213623047
puget_sound,Puget Sound,198705,12.9208397481034,8.930000305175781,14.99000072479248,74.44900236201981,21.63599967956543,327.2359924316406
rattlesnake_hills,Rattlesnake Hills,198705,15.578072286268352,13.170001029968262,17.18000030517578,12.362547152085048,7.366079807281494,17.464000701904297
red_mountain,Red Mountain,198705,17.55218815803528,17.130001068115234,17.900001525878906,12.547913998365402,11.413787841796875,13.345576286315918
rocky_reach,Rocky Reach,198705,17.027067142250264,15.840001106262207,17.940000534057617,19.349434780863533,14.59919548034668,21.47800064086914
royal_slope,Royal Slope,198705,16.428626743180285,15.160000801086426,17.8700008392334,8.549185791767375,5.661994934082031,11.557120323181152
snipes_mountain,Snipes Mountain,198705,16.85800079345703,16.34000015258789,17.23000144958496,6.359880313873291,5.682199954986572,6.911871910095215
the_burn_of_columbia_valley,The Burn of Columbia Valley,198705,16.609805359237495,15.590001106262207,18.010000228881836,14.754099506071244,12.329999923706055,16.233999252319336
wahluke_slope,Wahluke Slope,198705,17.598540694817252,15.190000534057617,19.220001220703125,7.323510606219803,5.791999816894531,11.18387508392334
walla_walla_valley_19840112,Walla Walla Valley,198705,16.60553399980321,14.090001106262207,17.630001068115234,44.90992640100072,28.333940505981445,63.56700134277344
walla_walla_valley,Walla Walla Valley,198705,16.60481432948995,14.090001106262207,17.630001068115234,44.61619669700438,28.333940505981445,63.56700134277344
white_bluffs,White Bluffs,198705,16.49402554042568,15.890000343322754,17.8700008392334,11.729334338161598,5.1538262367248535,16.644121170043945
yakima_valley_19830504,Yakima Valley,198705,16.409730985710517,12.130000114440918,18.079999923706055,9.802943908606315,5.361725807189941,19.993999481201172
yakima_valley,Yakima Valley,198705,16.409558333539632,12.130000114440918,18.079999923706055,9.802117253574314,5.361725807189941,19.993999481201172
ancient_lakes_of_columbia_valley,Ancient Lakes of Columbia Valley,198706,19.36845007427668,18.290000915527344,21.650001525878906,10.801821294477431,6.941653728485107,19.197999954223633
beverly_washington,Beverly Washington,198706,21.18764798781451,20.400001525878906,21.860000610351562,5.824223574470071,5.368716239929199,6.435959815979004
candy_mountain,Candy Mountain,198706,20.172000885009766,19.940000534057617,20.310001373291016,5.30752124786377,5.126695156097412,5.554868221282959
columbia_gorge,Columbia Gorge,198706,17.312614173831097,15.350000381469727,21.280000686645508,6.528995485247724,2.494999885559082,14.729000091552734
columbia_valley_19841213,Columbia Valley,198706,19.092748095600133,13.420001029968262,23.150001525878906,12.908698906006798,0.0,53.257999420166016
columbia_valley,Columbia Valley,198706,19.08883124021444,13.420001029968262,23.150001525878906,12.775525748955934,0.0,53.257999420166016
columbia_valley_20010427,Columbia Valley,198706,19.09255972676488,13.420001029968262,23.150001525878906,12.914112439259837,0.0,53.257999420166016
goose_gap,Goose Gap,198706,20.307091973044656,20.07000160217285,20.57000160217285,6.146198645505038,4.903439044952393,7.941280364990234
horse_heaven_hills,Horse Heaven Hills,198706,19.914695501327515,18.07000160217285,21.82000160217285,9.652563599284425,2.6460959911346436,35.33488082885742
lake_chelan,Lake Chelan,198706,19.74814253781749,17.09000015258789,21.330001831054688,18.547951314301617,15.958000183105469,21.179000854492188
lewis_clark_valley,Lewis-Clark Valley,198706,19.652453246917432,17.190000534057617,21.43000030517578,48.26379727953263,31.986000061035156,58.534000396728516
naches_heights,Naches Heights,198706,17.119302993596985,16.43000030517578,17.89000129699707,2.387254444665687,1.5160000324249268,3.5179998874664307
puget_sound,Puget Sound,198706,15.321945743358054,11.350000381469727,17.490001678466797,12.922195779110137,1.1567749977111816,107.69300079345703
rattlesnake_hills,Rattlesnake Hills,198706,18.941253377713455,16.720001220703125,20.350000381469727,3.2701784582071705,0.0,7.558000087738037
red_mountain,Red Mountain,198706,20.52218872308731,20.130001068115234,20.82000160217285,6.541010558605194,5.286789894104004,7.803728103637695
rocky_reach,Rocky Reach,198706,20.609160330443256,19.48000144958496,21.610000610351562,18.98419471335622,17.003000259399414,20.656999588012695
royal_slope,Royal Slope,198706,19.592704848124278,18.530000686645508,21.150001525878906,6.722454217242932,3.5971620082855225,10.953182220458984
snipes_mountain,Snipes Mountain,198706,19.885601196289063,19.440000534057617,20.18000030517578,0.04964263916015625,0.0,0.43510499596595764
the_burn_of_columbia_valley,The Burn of Columbia Valley,198706,20.415058486763087,19.510000228881836,21.96000099182129,4.881666665789725,2.875999927520752,6.176000118255615
wahluke_slope,Wahluke Slope,198706,20.947229243706964,18.700000762939453,23.040000915527344,3.64688485018585,1.292423963546753,6.246894836425781
walla_walla_valley_19840112,Walla Walla Valley,198706,19.80821167056935,17.420000076293945,21.170000076293945,20.754576830749297,10.823115348815918,47.64699935913086
walla_walla_valley,Walla Walla Valley,198706,19.8554806919627,17.420000076293945,21.170000076293945,19.926496294098804,10.772181510925293,47.64699935913086
white_bluffs,White Bluffs,198706,19.57464492431735,18.80000114440918,20.57000160217285,5.560843620876041,2.7357449531555176,7.413363933563232
yakima_valley_19830504,Yakima Valley,198706,19.503486833387754,15.600000381469727,21.060001373291016,5.699609977252757,0.0,38.63800048828125
yakima_valley,Yakima Valley,198706,19.50333812487198,15.600000381469727,21.060001373291016,5.699771180174974,0.0,38.63800048828125
ancient_lakes_of_columbia_valley,Ancient Lakes of Columbia Valley,198707,21.14642469276816,20.060001373291016,23.68000030517578,14.103955725290007,0.0,23.76300048828125
beverly_washington,Beverly Washington,198707,23.270001018748562,22.310001373291016,24.07000160217285,12.332806194529814,11.003000259399414,14.072250366210938
candy_mountain,Candy Mountain,198707,22.09000129699707,21.96000099182129,22.160001754760742,3.3651216506958006,2.996730089187622,3.4938302040100098
columbia_gorge,Columbia Gorge,198707,17.99531135675207,15.790000915527344,21.880001068115234,27.10264233076772,17.009000778198242,36.43600082397461
columbia_valley_19841213,Columbia Valley,198707,20.68538396835279,14.780000686645508,24.750001907348633,18.924524697721623,0.0,75.3010025024414
columbia_valley,Columbia Valley,198707,20.680742996688608,14.780000686645508,24.750001907348633,18.762181827362884,0.0,75.3010025024414
columbia_valley_20010427,Columbia Valley,198707,20.68517901839551,14.780000686645508,24.750001907348633,18.92770116627235,0.0,75.3010025024414
goose_gap,Goose Gap,198707,22.166364669799805,21.770000457763672,22.470001220703125,3.2401510845531116,2.6132500171661377,3.876847982406616
horse_heaven_hills,Horse Heaven Hills,198707,21.57657442445383,19.380001068115234,23.490001678466797,5.073281452748198,0.0,17.47800064086914
lake_chelan,Lake Chelan,198707,21.28088601711577,18.71000099182129,22.600000381469727,12.520176971908164,8.065999984741211,27.594999313354492
lewis_clark_valley,Lewis-Clark Valley,198707,21.54264891238613,18.970001220703125,23.350000381469727,56.56679582231828,39.91400146484375,76.19999694824219
naches_heights,Naches Heights,198707,18.62000095012576,18.150001525878906,19.530000686645508,22.273511043814725,19.513999938964844,26.29199981689453
puget_sound,Puget Sound,198707,16.688341969702407,13.080000877380371,18.68000030517578,21.54453479003699,8.146623611450195,162.2969970703125
rattlesnake_hills,Rattlesnake Hills,198707,20.49610434090404,18.740001678466797,21.970001220703125,15.823519108546657,7.610439777374268,21.69499969482422
red_mountain,Red Mountain,198707,22.411876022815704,22.1200008392334,22.71000099182129,2.469327226281166,2.0249099731445312,3.106300115585327
rocky_reach,Rocky Reach,198707,22.549514331648837,21.30000114440918,23.3700008392334,14.497907140613657,8.595000267028809,25.165000915527344
royal_slope,Royal Slope,198707,21.35882776401985,20.200000762939453,22.920001983642578,17.699422220917167,11.764328002929688,24.589000701904297
snipes_mountain,Snipes Mountain,198707,21.614001235961915,21.14000129699707,21.920001983642578,4.757806959152222,3.2676749229431152,7.633159637451172
the_burn_of_columbia_valley,The Burn of Columbia Valley,198707,21.6612654061153,20.73000144958496,23.150001525878906,10.91314942809357,4.502999782562256,17.893999099731445
wahluke_slope,Wahluke Slope,198707,22.748914169228595,20.290000915527344,24.71000099182129,17.800754255142763,11.818520545959473,25.476472854614258
walla_walla_valley_19840112,Walla Walla Valley,198707,21.388713877137008,18.80000114440918,22.520000457763672,25.07137868697775,11.15324592590332,38.11000061035156
walla_walla_valley,Walla Walla Valley,198707,21.486399372581353,18.80000114440918,22.520000457763672,25.72162732995603,11.119117736816406,41.018001556396484
white_bluffs,White Bluffs,198707,20.829877150686162,20.020000457763672,22.290000915527344,7.64443654836885,4.837900161743164,11.055549621582031
yakima_valley_19830504,Yakima Valley,198707,21.043654182543257,16.970001220703125,22.98000144958496,11.882931197557586,1.6917649507522583,28.829999923706055
yakima_valley,Yakima Valley,198707,21.043440259750003,16.970001220703125,22.98000144958496,11.884670238423613,1.6917649507522583,28.829999923706055
ancient_lakes_of_columbia_valley,Ancient Lakes of Columbia Valley,198708,21.209839974419545,20.060001373291016,23.600000381469727,1.4847376535251988,0.0,4.334392070770264
beverly_washington,Beverly Washington,198708,22.70411839204676,21.780000686645508,23.520000457763672,3.6131249876583325,3.3738200664520264,3.8539249897003174
candy_mountain,Candy Mountain,198708,21.938001251220705,21.770000457763672,22.07000160217285,1.5758488178253174,1.5444459915161133,1.6169860363006592
columbia_gorge,Columbia Gorge,198708,18.82834942264644,16.920000076293945,22.970001220703125,1.2616332476587238,0.2549673318862915,2.2320001125335693
columbia_valley_19841213,Columbia Valley,198708,20.692581414099752,15.80000114440918,24.32000160217285,5.191474624397479,0.0,28.326000213623047
columbia_valley,Columbia Valley,198708,20.68936103107267,15.80000114440918,24.32000160217285,5.165061656053023,0.0,28.326000213623047
columbia_valley_20010427,Columbia Valley,198708,20.69240089994758,15.80000114440918,24.32000160217285,5.191630118841015,0.0,28.326000213623047
goose_gap,Goose Gap,198708,21.818364680897105,21.59000015258789,22.21000099182129,1.787482120774009,1.4980499744415283,2.0817699432373047
horse_heaven_hills,Horse Heaven Hills,198708,21.538196597990314,19.700000762939453,23.160001754760742,3.9912586875825937,1.215824007987976,14.017292976379395
lake_chelan,Lake Chelan,198708,21.571593934455805,18.900001525878906,23.280000686645508,2.8134468994309416,1.9270000457763672,5.130000114440918
lewis_clark_valley,Lewis-Clark Valley,198708,21.09432827607366,17.93000030517578,22.950000762939453,11.590302474171152,8.187000274658203,18.139999389648438
naches_heights,Naches Heights,198708,18.03011723451836,17.490001678466797,19.14000129699707,3.2023720907610516,2.296999931335449,3.9260001182556152
puget_sound,Puget Sound,198708,16.991778871946458,13.330000877380371,19.150001525878906,15.181555806880015,7.258021831512451,53.90599822998047
rattlesnake_hills,Rattlesnake Hills,198708,20.465269350389363,18.880001068115234,21.650001525878906,3.243102723751106,1.184000015258789,5.120999813079834
red_mountain,Red Mountain,198708,21.873125731945038,21.740001678466797,22.09000015258789,1.8798521757125854,1.4958419799804688,2.0626940727233887
rocky_reach,Rocky Reach,198708,22.763496601476078,21.540000915527344,23.760000228881836,2.1900752251390863,0.0,4.164000034332275
royal_slope,Royal Slope,198708,21.145014727039143,20.080001831054688,22.500001907348633,3.878535905745355,1.909548044204712,6.200900077819824
snipes_mountain,Snipes Mountain,198708,21.491601028442382,21.100000381469727,21.98000144958496,0.16169323682785033,0.0,0.8156159520149231
the_burn_of_columbia_valley,The Burn of Columbia Valley,198708,21.44023097246543,20.780000686645508,22.520000457763672,1.8541887299767856,1.1169999837875366,2.4110000133514404
wahluke_slope,Wahluke Slope,198708,22.240961171578668,20.14000129699707,24.32000160217285,4.329016834929369,3.3520679473876953,5.581929683685303
walla_walla_valley_19840112,Walla Walla Valley,198708,21.938275400617673,18.810001373291016,23.060001373291016,4.3595455057044346,3.003000020980835,11.531999588012695
walla_walla_valley,Walla Walla Valley,198708,22.004048313211992,18.810001373291016,23.060001373291016,4.610740126670085,3.003000020980835,11.531999588012695
white_bluffs,White Bluffs,198708,20.98422700037528,20.360000610351562,22.080001831054688,2.551566225640914,1.178749918937683,4.924775123596191
yakima_valley_19830504,Yakima Valley,198708,20.874363341315426,17.190000534057617,22.380001068115234,1.7990086387015052,0.0,5.120999813079834
yakima_valley,Yakima Valley,198708,20.87419587410116,17.190000534057617,22.380001068115234,1.799049089900119,0.0,5.120999813079834
ancient_lakes_of_columbia_valley,Ancient Lakes of Columbia Valley,198709,18.930856840489273,18.200000762939453,20.670000076293945,0.0,0.0,0.0
beverly_washington,Beverly Washington,198709,19.652353847728055,19.290000915527344,19.98000144958496,0.0,0.0,0.0
candy_mountain,Candy Mountain,198709,19.77200050354004,19.670000076293945,19.8700008392334,0.7905500173568726,0.7823600172996521,0.7951580286026001
columbia_gorge,Columbia Gorge,198709,17.00155858688703,15.3100004196167,20.910001754760742,2.30936282365108,0.593999981880188,10.524999618530273
columbia_valley_19841213,Columbia Valley,198709,18.72067081546016,13.770000457763672,21.770000457763672,0.49399651564905234,0.0,12.555999755859375
columbia_valley,Columbia Valley,198709,18.716487397955422,13.770000457763672,21.770000457763672,0.4950712807779605,0.0,12.555999755859375
columbia_valley_20010427,Columbia Valley,198709,18.720554018805387,13.770000457763672,21.770000457763672,0.4949048964803175,0.0,12.555999755859375
goose_gap,Goose Gap,198709,19.734000882235442,19.440000534057617,19.990001678466797,0.6431830135258761,0.32288801670074463,0.7918919920921326
horse_heaven_hills,Horse Heaven Hills,198709,19.147652331318945,17.660001754760742,20.48000144958496,1.104048467201068,0.0,7.202125072479248
lake_chelan,Lake Chelan,198709,19.244469963343796,18.3700008392334,20.650001525878906,0.0013849557237287538,0.0,0.31299999356269836
lewis_clark_valley,Lewis-Clark Valley,198709,19.416503764290844,16.32000160217285,21.150001525878906,1.063682166290761,0.0,4.368000030517578
naches_heights,Naches Heights,198709,16.357337862946267,15.780000686645508,16.96000099182129,0.7937209297751271,0.47999998927116394,1.1729999780654907
puget_sound,Puget Sound,198709,15.486693711403404,12.210000991821289,17.650001525878906,16.794961182675298,4.2348480224609375,74.973876953125
rattlesnake_hills,Rattlesnake Hills,198709,18.451352758388634,17.360000610351562,19.150001525878906,0.08161562793771505,0.0,0.47999998927116394
red_mountain,Red Mountain,198709,19.681876003742218,19.55000114440918,19.970001220703125,0.450090317055583,0.0,0.7489890456199646
rocky_reach,Rocky Reach,198709,20.40230188116563,19.21000099182129,21.500001907348633,0.0,0.0,0.0
royal_slope,Royal Slope,198709,18.989212632288528,18.170000076293945,19.850000381469727,0.0,0.0,0.0
snipes_mountain,Snipes Mountain,198709,18.99840087890625,18.75,19.190000534057617,0.0,0.0,0.0
the_burn_of_columbia_valley,The Burn of Columbia Valley,198709,18.885633227468908,18.240001678466797,19.470001220703125,0.0,0.0,0.0
wahluke_slope,Wahluke Slope,198709,19.62929437471473,18.07000160217285,20.770000457763672,0.02428594922673875,0.0,0.4591839909553528
walla_walla_valley_19840112,Walla Walla Valley,198709,19.78182554717111,16.740001678466797,20.84000015258789,1.8648743263776433,0.0,12.555999755859375
walla_walla_valley,Walla Walla Valley,198709,19.86385723892913,16.740001678466797,20.84000015258789,1.704262864147874,0.0,12.555999755859375
white_bluffs,White Bluffs,198709,19.280697530268146,18.700000762939453,19.910001754760742,0.2166967309388583,0.0,1.1407439708709717
yakima_valley_19830504,Yakima Valley,198709,18.700992060028746,16.09000015258789,20.21000099182129,0.7892858288956411,0.0,4.938000202178955
yakima_valley,Yakima Valley,198709,18.700781786675154,16.09000015258789,20.21000099182129,0.7892883034962851,0.0,4.938000202178955
ancient_lakes_of_columbia_valley,Ancient Lakes of Columbia Valley,198710,11.38864460638014,10.640000343322754,13.000000953674316,0.0,0.0,0.0
beverly_washington,Beverly Washington,198710,12.040588771595674,11.470000267028809,12.530000686645508,0.0,0.0,0.0
candy_mountain,Candy Mountain,198710,12.038000297546386,11.850000381469727,12.15000057220459,0.0,0.0,0.0
columbia_gorge,Columbia Gorge,198710,12.308021901042132,10.65000057220459,14.540000915527344,2.3205745808065754,1.350000023841858,3.694999933242798
columbia_valley_19841213,Columbia Valley,198710,11.619878325381382,8.610000610351562,14.55000114440918,0.16897047058203835,0.0,2.4210000038146973
columbia_valley,Columbia Valley,198710,11.615542816659552,8.610000610351562,14.55000114440918,0.16975847125589705,0.0,2.4210000038146973
columbia_valley_20010427,Columbia Valley,198710,11.619805333124102,8.610000610351562,14.55000114440918,0.1689342451201568,0.0,2.4210000038146973
goose_gap,Goose Gap,198710,12.120727799155496,11.950000762939453,12.300000190734863,0.0,0.0,0.0
horse_heaven_hills,Horse Heaven Hills,198710,11.952082185774612,10.610000610351562,13.3100004196167,0.0014244766496657347,0.0,0.274616003036499
lake_chelan,Lake Chelan,198710,11.299956287957926,10.580000877380371,12.290000915527344,0.5013584066017539,0.38199999928474426,0.6129999756813049
lewis_clark_valley,Lewis-Clark Valley,198710,12.223445242597856,9.850000381469727,14.080000877380371,0.0,0.0,0.0
naches_heights,Naches Heights,198710,9.598488840945931,9.25,10.0,0.0,0.0,0.0
puget_sound,Puget Sound,198710,11.52929928792848,7.760000228881836,14.370000839233398,4.679180828105955,0.0,45.55099868774414
rattlesnake_hills,Rattlesnake Hills,198710,11.546720237428579,10.470000267028809,12.130000114440918,0.0,0.0,0.0
red_mountain,Red Mountain,198710,12.162500470876694,12.070000648498535,12.34000015258789,0.0,0.0,0.0
rocky_reach,Rocky Reach,198710,12.327301438930816,11.430000305175781,13.220000267028809,0.29760619589185294,0.0,0.4569999873638153
royal_slope,Royal Slope,198710,11.434006060732274,10.5600004196167,12.3100004196167,0.0,0.0,0.0
snipes_mountain,Snipes Mountain,198710,12.097600631713867,11.950000762939453,12.34000015258789,0.0,0.0,0.0
the_burn_of_columbia_valley,The Burn of Columbia Valley,198710,11.940805172098093,11.49000072479248,12.370000839233398,0.006022988722242158,0.0,0.2680000066757202
wahluke_slope,Wahluke Slope,198710,11.92516361457714,10.640000343322754,13.690000534057617,0.0,0.0,0.0
walla_walla_valley_19840112,Walla Walla Valley,198710,12.489208507402951,10.24000072479248,13.65000057220459,0.018428406018178904,0.0,0.2884899973869324
walla_walla_valley,Walla Walla Valley,198710,12.571710465983294,10.24000072479248,13.65000057220459,0.013402801825274875,0.0,0.2884899973869324
white_bluffs,White Bluffs,198710,11.781238930882315,11.270000457763672,12.220000267028809,0.0,0.0,0.0
yakima_valley_19830504,Yakima Valley,198710,11.678519076570517,9.910000801086426,12.730000495910645,0.019923400729643777,0.0,0.6420000195503235
yakima_valley,Yakima Valley,198710,11.678438781613025,9.910000801086426,12.730000495910645,0.019927594246951636,0.0,0.6420000195503235
ancient_lakes_of_columbia_valley,Ancient Lakes of Columbia Valley,198711,5.034288365153943,4.150000095367432,6.310000419616699,7.80406533823175,5.031592845916748,10.401000022888184
beverly_washington,Beverly Washington,198711,5.930000249077292,5.53000020980835,6.270000457763672,7.661081201889935,7.336544990539551,7.873000144958496
candy_mountain,Candy Mountain,198711,6.506000232696533,6.410000324249268,6.550000190734863,8.123417472839355,7.963829040527344,8.23165225982666
columbia_gorge,Columbia Gorge,198711,5.851763595366224,4.2900004386901855,8.710000038146973,45.21423373374765,17.045000076293945,83.06500244140625
columbia_valley_19841213,Columbia Valley,198711,5.50160255835929,1.2700001001358032,8.390000343322754,14.595091935237315,3.5126466751098633,66.5999984741211
columbia_valley,Columbia Valley,198711,5.4966834053055385,1.2700001001358032,8.390000343322754,14.59836888148023,3.5126466751098633,66.5999984741211
columbia_valley_20010427,Columbia Valley,198711,5.501559589190128,1.2700001001358032,8.390000343322754,14.600748224151383,3.5126466751098633,66.5999984741211
goose_gap,Goose Gap,198711,6.49127309105613,6.400000095367432,6.590000152587891,8.680782690915194,7.962806224822998,9.329095840454102
horse_heaven_hills,Horse Heaven Hills,198711,6.142749266825173,4.940000057220459,7.580000400543213,9.554658118214695,5.6072821617126465,19.663148880004883
lake_chelan,Lake Chelan,198711,5.021327659092118,3.9800002574920654,5.970000267028809,9.885450388477967,8.866000175476074,15.031999588012695
lewis_clark_valley,Lewis-Clark Valley,198711,6.18287243278882,3.4900002479553223,8.130000114440918,22.15485624912131,6.193999767303467,49.03799819946289
naches_heights,Naches Heights,198711,3.732093198354854,3.3600001335144043,4.180000305175781,13.276921760204226,10.303999900817871,16.038999557495117
puget_sound,Puget Sound,198711,8.538554561633257,4.810000419616699,9.910000801086426,75.35002178332435,17.13599967956543,311.6310119628906
rattlesnake_hills,Rattlesnake Hills,198711,5.269542985123621,4.140000343322754,6.0400004386901855,8.416693467506121,7.991000175476074,9.246000289916992
red_mountain,Red Mountain,198711,6.461250320076942,6.320000171661377,6.650000095367432,8.777186810970306,8.17177963256836,9.269519805908203
rocky_reach,Rocky Reach,198711,5.972301168779357,4.630000114440918,7.100000381469727,11.058866745602769,8.097000122070312,13.33899974822998
royal_slope,Royal Slope,198711,5.326792183761527,4.350000381469727,5.940000057220459,6.653670168491157,4.867310047149658,9.789735794067383
snipes_mountain,Snipes Mountain,198711,5.989200248718261,5.720000267028809,6.320000171661377,8.05442934036255,7.924670219421387,8.130794525146484
the_burn_of_columbia_valley,The Burn of Columbia Valley,198711,6.22781637893326,5.9800004959106445,6.650000095367432,10.154183886517053,7.63700008392334,14.274999618530273
wahluke_slope,Wahluke Slope,198711,5.842409697995669,4.570000171661377,6.890000343322754,7.361741736315299,5.4451518058776855,9.043071746826172
walla_walla_valley_19840112,Walla Walla Valley,198711,6.560375137747261,4.600000381469727,7.640000343322754,27.226348310413925,16.323348999023438,66.5999984741211
walla_walla_valley,Walla Walla Valley,198711,6.559090808609931,4.600000381469727,7.640000343322754,26.557782577785268,16.323348999023438,66.5999984741211
white_bluffs,White Bluffs,198711,6.193436826345721,5.900000095367432,6.9800004959106445,9.972430274951568,6.2148847579956055,11.103283882141113
yakima_valley_19830504,Yakima Valley,198711,5.765971229584129,3.2300002574920654,6.830000400543213,9.255881363896007,5.640999794006348,25.243999481201172
yakima_valley,Yakima Valley,198711,5.765812520001266,3.2300002574920654,6.830000400543213,9.256169594054322,5.640999794006348,25.243999481201172
ancient_lakes_of_columbia_valley,Ancient Lakes of Columbia Valley,198712,-2.1892543512885854,-3.7400002479553223,-0.64000004529953,67.39458136154434,49.62849044799805,101.25900268554688
beverly_washington,Beverly Washington,198712,-0.7241176805075478,-1.25,-0.3700000047683716,62.65035988302792,59.8938102722168,64.91683959960938
candy_mountain,Candy Mountain,198712,-0.018000002764165402,-0.2200000137090683,0.14000000059604645,43.66016693115235,43.18688201904297,44.323333740234375
columbia_gorge,Columbia Gorge,198712,0.1360205550851014,-3.120000123977661,3.370000123977661,231.68018896140646,136.02699279785156,299.64599609375
columbia_valley_19841213,Columbia Valley,198712,-0.7472492724054363,-7.450000286102295,3.330000162124634,66.37754508811983,10.561606407165527,323.34698486328125
columbia_valley,Columbia Valley,198712,-0.7546299053497444,-7.450000286102295,3.330000162124634,66.54195256822388,10.561606407165527,323.34698486328125
columbia_valley_20010427,Columbia Valley,198712,-0.7470344639329876,-7.450000286102295,3.330000162124634,66.37900038403531,10.561606407165527,323.34698486328125
goose_gap,Goose Gap,198712,0.10509091317653656,-0.10000000149011612,0.2800000011920929,45.8095927845348,42.73634719848633,47.74489974975586
horse_heaven_hills,Horse Heaven Hills,198712,0.2893205985782603,-1.5600000619888306,2.5300002098083496,51.460214143905795,33.696048736572266,109.54100036621094
lake_chelan,Lake Chelan,198712,-2.5311815337797183,-5.500000476837158,-1.2200000286102295,105.29717919678815,99.00199890136719,153.375
lewis_clark_valley,Lewis-Clark Valley,198712,0.5290338992859229,-1.8500001430511475,2.4600000381469727,42.17911554565867,21.134000778198242,78.48799896240234
naches_heights,Naches Heights,198712,-2.0853373089502023,-2.570000171661377,-1.8300000429153442,107.633046970811,89.94000244140625,123.7760009765625
puget_sound,Puget Sound,198712,3.720667680961235,-0.7800000309944153,5.850000381469727,173.05204337006023,73.6978988647461,508.1499938964844
rattlesnake_hills,Rattlesnake Hills,198712,-0.9875745968245133,-1.4900001287460327,-0.25,71.1750464164476,62.21812057495117,82.22599792480469
red_mountain,Red Mountain,198712,0.10718750348314643,-0.21000000834465027,0.3400000035762787,43.893853187561035,42.426658630371094,45.238792419433594
rocky_reach,Rocky Reach,198712,-1.7493319379544892,-2.9000000953674316,-0.8600000143051147,103.54727263999196,83.27899932861328,114.8949966430664
royal_slope,Royal Slope,198712,-1.6427544292018132,-3.200000047683716,-0.690000057220459,54.985546339333986,47.739959716796875,69.36799621582031
snipes_mountain,Snipes Mountain,198712,-0.28440001100301743,-0.5600000023841858,0.06000000238418579,59.56830551147461,53.75542449951172,65.83490753173828
the_burn_of_columbia_valley,The Burn of Columbia Valley,198712,0.5721839287842827,0.1300000101327896,1.5600000619888306,69.53082748939251,53.8390007019043,87.41899871826172
wahluke_slope,Wahluke Slope,198712,-0.7617699631111885,-2.6000001430511475,0.8300000429153442,62.958516480266184,52.42300796508789,72.35840606689453
walla_walla_valley_19840112,Walla Walla Valley,198712,1.3226839421781984,-0.7000000476837158,2.320000171661377,41.904684354088765,23.16423988342285,120.83699798583984
walla_walla_valley,Walla Walla Valley,198712,1.2806208005078432,-0.7000000476837158,2.320000171661377,42.03318526062872,23.16423988342285,120.83699798583984
white_bluffs,White Bluffs,198712,-0.2861610027246362,-0.690000057220459,0.7600000500679016,41.24861370003998,38.318504333496094,43.74481964111328
yakima_valley_19830504,Yakima Valley,198712,-0.5674301607427281,-3.9100000858306885,0.7100000381469727,70.7818048634513,41.1662483215332,162.54299926757812
yakima_valley,Yakima Valley,198712,-0.5675706427806639,-3.9100000858306885,0.7100000381469727,70.78759086912392,41.1662483215332,162.54299926757812
ancient_lakes_of_columbia_valley,Ancient Lakes of Columbia Valley,198801,-3.242930663894799,-4.560000419616699,-0.8400000333786011,12.830201646837137,10.708999633789062,18.47800064086914
beverly_washington,Beverly Washington,198801,-0.8988235680495992,-1.6400001049041748,-0.42000001668930054,13.313842156354118,12.936735153198242,13.696669578552246
candy_mountain,Candy Mountain,198801,-0.1340000070631504,-0.17000000178813934,-0.05000000074505806,20.566757202148438,20.22943878173828,20.958641052246094
columbia_gorge,Columbia Gorge,198801,0.06878615149737674,-1.8000000715255737,2.2700002193450928,121.621148415715,70.31900024414062,208.843994140625
columbia_valley_19841213,Columbia Valley,198801,-1.2000745543153855,-5.62000036239624,2.080000162124634,32.87837314046342,7.874887943267822,138.4810028076172
columbia_valley,Columbia Valley,198801,-1.2082546005137274,-5.62000036239624,2.080000162124634,32.87974281459688,7.874887943267822,138.4810028076172
columbia_valley_20010427,Columbia Valley,198801,-1.1999095846809533,-5.62000036239624,2.080000162124634,32.89234188169314,7.874887943267822,138.4810028076172
goose_gap,Goose Gap,198801,-0.021454545889388433,-0.21000000834465027,0.2200000137090683,21.35084211176092,19.679349899291992,22.27280044555664
horse_heaven_hills,Horse Heaven Hills,198801,-0.06551078296848811,-1.9200000762939453,1.5800000429153442,30.61905516099636,19.74634552001953,45.14899826049805
lake_chelan,Lake Chelan,198801,-3.6333276096698457,-5.080000400543213,-2.8000001907348633,15.612889403790499,13.687000274658203,34.231998443603516
lewis_clark_valley,Lewis-Clark Valley,198801,-0.008215649451577026,-2.7900002002716064,2.0290000438690186,45.41050583078661,22.937999725341797,90.10099792480469
naches_heights,Naches Heights,198801,-2.7740698941918307,-3.200000047683716,-2.3600001335144043,28.35723264827285,24.6200008392334,31.466999053955078
